	quartz	water
661.4697348674338	3.1267859050666074	3.1267859050666074
661.9694847423712	3.279963059887028	3.279963059887028
662.4692346173086	3.4384965821772573	3.4384965821772573
662.9689844922461	3.602442676550467	3.602442676550467
663.4687343671836	3.7718498693290474	3.7718498693290474
663.9684842421211	3.9467585185222243	3.9467585185222243
664.4682341170585	4.127200326690525	4.127200326690525
664.967983991996	4.313197858699019	4.313197858699019
665.4677338669335	4.504764066432852	4.504764066432852
665.967483741871	4.701901822613	4.701901822613
666.4672336168084	4.904603465906547	4.904603465906547
666.9669834917459	5.1128503595734	5.1128503595734
667.4667333666833	5.326612465929836	5.326612465929836
667.9664832416208	5.545847938937817	5.545847938937817
668.4662331165583	5.770502737246625	5.770502737246625
668.9659829914957	6.00051026002051	6.00051026002051
669.4657328664332	6.235791007881089	6.235791007881089
669.9654827413707	6.476252271276341	6.476252271276341
670.4652326163082	6.721787848558804	6.721787848558804
670.9649824912456	6.972277796013637	6.972277796013637
671.4647323661831	7.227588212021714	7.227588212021714
671.9644822411205	7.487571057474907	7.487571057474907
672.464232116058	7.7520640144788455	7.7520640144788455
672.9639819909955	8.020890385283222	8.020890385283222
673.4637318659329	8.293859033271385	8.293859033271385
673.9634817408704	8.570764367719356	8.570764367719356
674.4632316158079	8.851386373899485	8.851386373899485
674.9629814907454	9.135490689956946	9.135490689956946
675.4627313656829	9.422828731827623	9.422828731827623
675.9624812406203	9.71313786729446	9.71313786729446
676.4622311155578	10.006141640097058	10.006141640097058
676.9619809904952	10.301550044816146	10.301550044816146
677.4617308654327	10.599059853052022	10.599059853052022
677.9614807403702	10.898354991204204	10.898354991204204
678.4612306153076	11.1991069699402	11.1991069699402
678.9609804902451	11.500975365214906	11.500975365214906
679.4607303651826	11.803608350469592	11.803608350469592
679.9604802401201	12.10664327940269	12.10664327940269
680.4602301150576	12.40970731846419	12.40970731846419
680.959979989995	12.712418127982616	12.712418127982616
681.4597298649325	13.014384590590257	13.014384590590257
681.95947973987	13.315207585369368	13.315207585369368
682.4592296148074	13.614480805900762	13.614480805900762
682.9589794897449	13.911791620158594	13.911791620158594
683.4587293646823	14.206721969962109	14.206721969962109
683.9584792396198	14.498849307468046	14.498849307468046
684.4582291145573	14.787747565968308	14.787747565968308
684.9579789894948	15.07298816204723	15.07298816204723
685.4577288644322	15.354141025952696	15.354141025952696
685.9574787393697	15.630775656847586	15.630775656847586
686.4572286143072	15.902462199432577	15.902462199432577
686.9569784892446	16.168772538271025	16.168772538271025
687.4567283641821	16.429281406000914	16.429281406000914
687.9564782391195	16.68356750149047	16.68356750149047
688.456228114057	16.931214613883018	16.931214613883018
688.9559779889945	17.17181274838387	17.17181274838387
689.455727863932	17.404959249569135	17.404959249569135
689.9554777388694	17.630259917943235	17.630259917943235
690.4552276138069	17.84733011543942	17.84733011543942
690.9549774887444	18.05579585554658	18.05579585554658
691.4547273636819	18.255294873755968	18.255294873755968
691.9544772386193	18.445477674053404	18.445477674053404
692.4542271135567	18.626008547236772	18.626008547236772
692.9539769884942	18.796566556914282	18.796566556914282
693.4537268634317	18.956846489136346	18.956846489136346
693.9534767383692	19.10655976173278	19.10655976173278
694.4532266133067	19.245435289566664	19.245435289566664
694.9529764882441	19.373220302075914	19.373220302075914
695.4527263631816	19.48968110965323	19.48968110965323
695.9524762381191	19.594603815613155	19.594603815613155
696.4522261130566	19.68779497071083	19.68779497071083
696.951975987994	19.76908216740944	19.76908216740944
697.4517258629314	19.838314571341456	19.838314571341456
697.9514757378689	19.89536338767065	19.89536338767065
698.4512256128064	19.94012226033658	19.94012226033658
698.9509754877439	19.972507602449454	19.972507602449454
699.4507253626814	19.992458856398613	19.992458856398613
699.9504752376188	19.999938682541774	19.999938682541774
700.4502251125563	19.994933075652078	19.994933075652078
700.9499749874938	19.977451408614648	19.977451408614648
701.4497248624313	19.947526403181815	19.947526403181815
701.9494747373687	19.90521402791474	19.90521402791474
702.4492246123061	19.850593323756996	19.850593323756996
702.9489744872436	19.783766158000958	19.783766158000958
703.4487243621811	19.704856907718998	19.704856907718998
703.9484742371186	19.61401207403644	19.61401207403644
704.448224112056	19.51139982892072	19.51139982892072
704.9479739869935	19.397209496449015	19.397209496449015
705.447723861931	19.271650970794003	19.271650970794003
705.9474737368685	19.13495407343172	19.13495407343172
706.447223611806	18.987367852326642	18.987367852326642
706.9469734867433	18.82915982608454	18.82915982608454
707.4467233616808	18.660615176282946	18.660615176282946
707.9464732366183	18.482035891390918	18.482035891390918
708.4462231115558	18.293739865872812	18.293739865872812
708.9459729864932	18.096059958234694	18.096059958234694
709.4457228614307	17.88934301191577	17.88934301191577
709.9454727363682	17.673948843049978	17.673948843049978
710.4452226113057	17.45024919922466	17.45024919922466
710.9449724862432	17.21862669344342	17.21862669344342
711.4447223611805	16.97947371755838	16.97947371755838
711.944472236118	16.733191339473695	16.733191339473695
712.4442221110555	16.480188188436756	16.480188188436756
712.943971985993	16.22087933272665	16.22087933272665
713.4437218609305	15.95568515402103	15.95568515402103
713.9434717358679	15.685030222673944	15.685030222673944
714.4432216108054	15.409342178067618	15.409342178067618
714.9429714857429	15.12905061811249	15.12905061811249
715.4427213606804	14.844586001862579	14.844586001862579
715.9424712356179	14.556378569087702	14.556378569087702
716.4422211105552	14.264857280502198	14.264857280502198
716.9419709854927	13.970448782191863	13.970448782191863
717.4417208604302	13.673576397608706	13.673576397608706
717.9414707353677	13.374659150317338	13.374659150317338
718.4412206103052	13.074110820479072	13.074110820479072
718.9409704852426	12.772339037851836	12.772339037851836
719.4407203601801	12.469744413866092	12.469744413866092
719.9404702351176	12.166719715111476	12.166719715111476
720.4402201100551	11.863649080337169	11.863649080337169
720.9399699849926	11.560907282831867	11.560907282831867
721.4397198599299	11.258859039808534	11.258859039808534
721.9394697348674	10.95785837017679	10.95785837017679
722.4392196098049	10.658248001841901	10.658248001841901
722.9389694847424	10.360358829426621	10.360358829426621
723.4387193596799	10.064509423071208	10.064509423071208
723.9384692346173	9.77100558872912	9.77100558872912
724.4382191095548	9.480139980142475	9.480139980142475
724.9379689844923	9.192191762454009	9.192191762454009
725.4377188594298	8.907426327190803	8.907426327190803
725.9374687343671	8.626095058142308	8.626095058142308
726.4372186093046	8.34843514745015	8.34843514745015
726.9369684842421	8.074669461032688	8.074669461032688
727.4367183591796	7.805006452282351	7.805006452282351
727.936468234117	7.539640122800177	7.539640122800177
728.4362181090546	7.278750028770322	7.278750028770322
728.935967983992	7.022501331427275	7.022501331427275
729.4357178589295	6.771044889931178	6.771044889931178
729.935467733867	6.524517394843165	6.524517394843165
730.4352176088044	6.28304154028031	6.28304154028031
730.9349674837418	6.046726232733263	6.046726232733263
731.4347173586793	5.815666834444383	5.815666834444383
731.9344672336168	5.589945439173578	5.589945439173578
732.4342171085543	5.3696311781211925	5.3696311781211925
732.9339669834917	5.154780553732737	5.154780553732737
733.4337168584292	4.945437799078126	4.945437799078126
733.9334667333667	4.741635260479381	4.741635260479381
734.4332166083042	4.543393801052952	4.543393801052952
734.9329664832417	4.350723222837859	4.350723222837859
735.432716358179	4.163622705196322	4.163622705196322
735.9324662331165	3.982081257200144	3.982081257200144
736.432216108054	3.806078181752338	3.806078181752338
736.9319659829915	3.635583549239743	3.635583549239743
737.431715857929	3.470558678566793	3.470558678566793
737.9314657328664	3.3109566234835395	3.3109566234835395
738.4312156078039	3.1567226621912785	3.1567226621912785
738.9309654827414	3.007794788286028	3.007794788286028
739.4307153576789	2.8641042011828692	2.8641042011828692
739.9304652326164	2.72557579425257	2.72557579425257
740.4302151075537	2.5921286389942684	2.5921286389942684
740.9299649824912	2.4636764636645836	2.4636764636645836
741.4297148574287	2.3401281248830546	2.3401281248830546
741.9294647323662	2.22138807083565	2.22138807083565
742.4292146073037	2.1073567948018725	2.1073567948018725
742.9289644822411	1.9979312778354894	1.9979312778354894
743.4287143571786	1.8930054195343293	1.8930054195343293
743.9284642321161	1.7924704559393712	1.7924704559393712
744.4282141070535	1.6962153637077384	1.6962153637077384
744.9279639819911	1.6041272498071837	1.6041272498071837
745.4277138569284	1.516091726080993	1.516091726080993
745.9274637318659	1.43199326813114	1.43199326813114
746.4272136068034	1.3517155580641562	1.3517155580641562
746.9269634817408	1.2751418107373722	1.2751418107373722
747.4267133566783	1.20215508323335	1.20215508323335
747.9264632316158	1.1326385673766366	1.1326385673766366
748.4262131065533	1.0664758651894037	1.0664758651894037
748.9259629814908	1.0035512472607564	1.0035512472607564
749.4257128564282	0.9437498940784859	0.9437498940784859
749.9254627313657	0.8869581204413323	0.8869581204413323
750.4252126063031	0.8330635831346535	0.8330635831346535
750.9249624812406	0.7819554721124398	0.7819554721124398
751.4247123561781	0.7335246854839277	0.7335246854839277
751.9244622311155	0.6876639886536234	0.6876639886536234
752.424212106053	0.6442681580092671	0.6442681580092671
752.9239619809905	0.6032341095934413	0.6032341095934413
753.423711855928	0.5644610132308379	0.5644610132308379
753.9234617308655	0.5278503926151286	0.5278503926151286
754.4232116058029	0.4933062118867706	0.4933062118867706
754.9229614807404	0.4607349492562027	0.4607349492562027
755.4227113556778	0.43004565824578783	0.43004565824578783
755.9224612306153	0.40115001713888215	0.40115001713888215
756.4222111055528	0.37396236723545717	0.37396236723545717
756.9219609804902	0.3483997405212578	0.3483997405212578
757.4217108554277	0.32438187736154334	0.32438187736154334
757.9214607303652	0.30183123483131563	0.30183123483131563
758.4212106053027	0.28067298629177057	0.28067298629177057
758.9209604802402	0.2608350128178137	0.2608350128178137
759.4207103551776	0.2422478870739163	0.2422478870739163
759.920460230115	0.2248448502257541	0.2248448502257541
760.4202101050525	0.20856178246305382	0.20856178246305382
760.91995997999	0.19333716769515244	0.19333716769515244
761.4197098549275	0.1791120529651435	0.1791120529651435
761.9194597298649	0.16583000311132953	0.16583000311132953
762.4192096048024	0.15343705118629739	0.15343705118629739
762.9189594797399	0.14188164512435075	0.14188164512435075
763.4187093546773	0.13111459112759227	0.13111459112759227
763.9184592296149	0.12108899421973132	0.12108899421973132
764.4182091045523	0.11176019639491878	0.11176019639491878
764.9179589794898	0.10308571276670861	0.10308571276670861
765.4177088544272	0.09502516609981218	0.09502516609981218
765.9174587293646	0.08754022008472273	0.08754022008472273
766.4172086043021	0.08059451169273502	0.08059451169273502
766.9169584792396	0.07415358292645821	0.07415358292645821
767.4167083541771	0.06818481225873267	0.06818481225873267
767.9164582291146	0.06265734603101639	0.06265734603101639
768.416208104052	0.05754203006090811	0.05754203006090811
768.9159579789895	0.05281134168757012	0.05281134168757012
769.415707853927	0.048439322463514164	0.048439322463514164
769.9154577288645	0.044401511681549516	0.044401511681549516
770.415207603802	0.04067488090673843	0.04067488090673843
770.9149574787393	0.037237769664988866	0.037237769664988866
771.4147073536768	0.034069822422482354	0.034069822422482354
771.9144572286143	0.031151926973521652	0.031151926973521652
772.4142071035518	0.028466154338589407	0.028466154338589407
772.9139569784893	0.025995700259472163	0.025995700259472163
773.4137068534267	0.023724828364220872	0.023724828364220872
773.9134567283642	0.021638815061492275	0.021638815061492275
774.4132066033017	0.01972389621144454	0.01972389621144454
774.9129564782392	0.01796721560884227	0.01796721560884227
775.4127063531766	0.016356775303335562	0.016356775303335562
775.912456228114	0.014881387772015545	0.014881387772015545
776.4122061030515	0.013530629950282012	0.013530629950282012
776.911955977989	0.012294799118773203	0.012294799118773203
777.4117058529265	0.011164870636572505	0.011164870636572505
777.911455727864	0.010132457504102162	0.010132457504102162
778.4112056028014	0.009189771732999705	0.009189771732999705
778.9109554777389	0.008329587494830154	0.008329587494830154
779.4107053526764	0.007545206015675092	0.007545206015675092
779.9104552276139	0.00683042217943068	0.00683042217943068
780.4102051025513	0.006179492799005159	0.006179492799005159
780.9099549774887	0.005587106511499716	0.005587106511499716
781.4097048524262	0.005048355250851845	0.005048355250851845
781.9094547273637	0.004558707249281549	0.004558707249281549
782.4092046023011	0.004113981517178412	0.004113981517178412
782.9089544772387	0.0037103237497666175	0.0037103237497666175
783.4087043521761	0.0033441836079549396	0.0033441836079549396
783.9084542271136	0.0030122933201877193	0.0030122933201877193
784.4082041020511	0.0027116475518333075	0.0027116475518333075
784.9079539769884	0.002439484488645614	0.002439484488645614
785.4077038519259	0.0021932680810891596	0.0021932680810891596
785.9074537268634	0.0019706713967982278	0.0019706713967982278
786.4072036018009	0.0017695610291236215	0.0017695610291236215
786.9069534767384	0.0015879825105808523	0.0015879825105808523
787.4067033516758	0.0014241466810300198	0.0014241466810300198
787.9064532266133	0.0012764169615677992	0.0012764169615677992
788.4062031015508	0.001143297486377149	0.001143297486377149
788.9059529764883	0.0010234220461415211	0.0010234220461415211
789.4057028514258	0.0009155437980704263	0.0009155437980704263
789.9054527263631	0.0008185256990866675	0.0008185256990866675
790.4052026013006	0.0007313316202772705	0.0007313316202772705
790.9049524762381	0.0006530181022976467	0.0006530181022976467
791.4047023511756	0.000582726713028581	0.000582726713028581
791.9044522261131	0.0005196769704083195	0.0005196769704083195
792.4042021010505	0.00046315979498664833	0.00046315979498664833
792.903951975988	0.00041253145836602883	0.00041253145836602883
793.4037018509255	0.00036720799529832546	0.00036720799529832546
793.903451725863	0.00032666004878795983	0.00032666004878795983
794.4032016008005	0.00029040811910679976	0.00029040811910679976
794.9029514757378	0.00025801818914806017	0.00025801818914806017
795.4027013506753	0.00022909770003108263	0.00022909770003108263
795.9024512256128	0.00020329185231251167	0.00020329185231251167
796.4022011005503	0.0001802802095588816	0.0001802802095588816
796.9019509754878	0.00015977358238856184	0.00015977358238856184
797.4017008504252	0.00014151117239530044	0.00014151117239530044
797.9014507253627	0.00012525795661994026	0.00012525795661994026
798.4012006003002	0.00011080229444017877	0.00011080229444017877
798.9009504752377	9.79537398999499e-05	9.79537398999499e-05
799.4007003501752	8.654104359993243e-05	8.654104359993243e-05
799.9004502251125	7.641032931891167e-05	7.641032931891167e-05
800.40020010005	6.74234315327095e-05	6.74234315327095e-05
800.8999499749875	5.94563809437301e-05	5.94563809437301e-05
801.3996998499249	5.239802603081017e-05	5.239802603081017e-05
801.8994497248625	4.6148779477037894e-05	4.6148779477037894e-05
802.3991995997999	4.061947913374764e-05	4.061947913374764e-05
802.8989494747374	3.573035393338768e-05	3.573035393338768e-05
803.3986993496749	3.1410085873868494e-05	3.1410085873868494e-05
803.8984492246122	2.759495986386391e-05	2.759495986386391e-05
804.3981990995497	2.4228093844020993e-05	2.4228093844020993e-05
804.8979489744872	2.125874218477713e-05	2.125874218477713e-05
805.3976988494247	1.8641665909211954e-05	1.8641665909211954e-05
805.8974487243622	1.6336563800779928e-05	1.6336563800779928e-05
806.3971985992996	1.4307558932622726e-05	1.4307558932622726e-05
806.8969484742371	1.2522735599141247e-05	1.2522735599141247e-05
807.3966983491746	1.095372204333647e-05	1.095372204333647e-05
807.8964482241121	9.575314756760665e-06	9.575314756760665e-06
808.3961980990496	8.365140484403242e-06	8.365140484403242e-06
808.895947973987	7.303352396061643e-06	7.303352396061643e-06
809.3956978489244	6.372357190266228e-06	6.372357190266228e-06
809.8954477238619	5.556570178146968e-06	5.556570178146968e-06
810.3951975987994	4.842195654186589e-06	4.842195654186589e-06
810.8949474737369	4.217030100000314e-06	4.217030100000314e-06
811.3946973486743	3.6702859874452203e-06	3.6702859874452203e-06
811.8944472236118	3.1924341497690507e-06	3.1924341497690507e-06
812.3941970985493	2.7750628753731375e-06	2.7750628753731375e-06
812.8939469734868	2.4107520492453176e-06	2.4107520492453176e-06
813.3936968484243	2.092960823307984e-06	2.092960823307984e-06
813.8934467233616	1.8159274398647655e-06	1.8159274398647655e-06
814.3931965982991	1.5745799629939151e-06	1.5745799629939151e-06
814.8929464732366	1.3644567920511832e-06	1.3644567920511832e-06
815.3926963481741	1.1816359402763235e-06	1.1816359402763235e-06
815.8924462231116	1.0226721606618813e-06	1.0226721606618813e-06
816.392196098049	8.845410915006858e-07	8.845410915006858e-07
816.8919459729865	7.645896760953564e-07	7.645896760953564e-07
817.391695847924	6.604921856533251e-07	6.604921856533251e-07
817.8914457228615	5.702112420251126e-07	5.702112420251126e-07
818.391195597799	4.919632982490599e-07	4.919632982490599e-07
818.8909454727363	4.241880903781927e-07	4.241880903781927e-07
819.3906953476738	3.6552162428093475e-07	3.6552162428093475e-07
819.8904452226113	3.1477230648741665e-07	3.1477230648741665e-07
820.3901950975487	2.708998691220199e-07	2.708998691220199e-07
820.8899449724863	2.329967759130593e-07	2.329967759130593e-07
821.3896948474237	2.002718295638786e-07	2.002718295638786e-07
821.8894447223612	1.7203573073894473e-07	1.7203573073894473e-07
822.3891945972987	1.476883658698314e-07	1.476883658698314e-07
822.8889444722361	1.2670762519988798e-07	1.2670762519988798e-07
823.3886943471736	1.08639574220547e-07	1.08639574220547e-07
823.888444222111	9.308982114198835e-08	9.308982114198835e-08
824.3881940970485	7.971594050183508e-08	7.971594050183508e-08
824.887943971986	6.822082864420917e-08	6.822082864420917e-08
825.3876938469234	5.83468807773082e-08	5.83468807773082e-08
825.8874437218609	4.987089180383483e-08	4.987089180383483e-08
826.3871935967984	4.259959426384808e-08	4.259959426384808e-08
826.8869434717359	3.636575666877398e-08	3.636575666877398e-08
827.3866933466734	3.102477436097471e-08	3.102477436097471e-08
827.8864432216108	2.645169291641783e-08	2.645169291641783e-08
828.3861930965483	2.2538611119168737e-08	2.2538611119168737e-08
828.8859429714857	1.9192416766513844e-08	1.9192416766513844e-08
829.3856928464232	1.6332814094657442e-08	1.6332814094657442e-08
829.8854427213607	1.3890606521193527e-08	1.3890606521193527e-08
830.3851925962981	1.1806202748713628e-08	1.1806202748713628e-08
830.8849424712356	1.0028318124102438e-08	1.0028318124102438e-08
831.3846923461731	8.51284655434757e-09	8.51284655434757e-09
831.8844422211106	7.221881290638511e-09	7.221881290638511e-09
832.3841920960481	6.122865551726162e-09	6.122865551726162e-09
832.8839419709855	5.187856304044457e-09	5.187856304044457e-09
833.383691845923	4.392886584951906e-09	4.392886584951906e-09
833.8834417208604	3.7174135779379195e-09	3.7174135779379195e-09
834.3831915957979	3.143841252734005e-09	3.143841252734005e-09
834.8829414707354	2.657107793954287e-09	2.657107793954287e-09
835.3826913456728	2.2443292814360314e-09	2.2443292814360314e-09
835.8824412206103	1.894492173709947e-09	1.894492173709947e-09
836.3821910955478	1.5981881006686254e-09	1.5981881006686254e-09
836.8819409704853	1.3473853082281862e-09	1.3473853082281862e-09
837.3816908454228	1.1352318305490152e-09	1.1352318305490152e-09
837.8814407203602	9.558861065820464e-10	9.558861065820464e-10
838.3811905952977	8.043713183173092e-10	8.043713183173092e-10
838.8809404702351	6.764502178588305e-10	6.764502178588305e-10
839.3806903451725	5.685176379411052e-10	5.685176379411052e-10
839.8804402201101	4.775082533470275e-10	4.775082533470275e-10
840.3801900950475	4.008174856059683e-10	4.008174856059683e-10
840.879939969985	3.3623372627488026e-10	3.3623372627488026e-10
841.3796898449225	2.818803002631408e-10	2.818803002631408e-10
841.8794397198599	2.3616580465830136e-10	2.3616580465830136e-10
842.3791895947974	1.9774164439774258e-10	1.9774164439774258e-10
842.8789394697349	1.654657474729279e-10	1.654657474729279e-10
843.3786893446724	1.383715822777686e-10	1.383715822777686e-10
843.8784392196098	1.156417209667883e-10	1.156417209667883e-10
844.3781890945472	9.658529768008561e-11	9.658529768008561e-11
844.8779389694847	8.061880132949434e-11	8.061880132949434e-11
845.3776888444222	6.724972116987498e-11	6.724972116987498e-11
845.8774387193597	5.606263121515493e-11	5.606263121515493e-11
846.3771885942972	4.670735811066019e-11	4.670735811066019e-11
846.8769384692346	3.888892757231317e-11	3.888892757231317e-11
847.3766883441721	3.235902802288263e-11	3.235902802288263e-11
847.8764382191096	2.690876753087765e-11	2.690876753087765e-11
848.376188094047	2.2362532403234013e-11	2.2362532403234013e-11
848.8759379689845	1.857278350687376e-11	1.857278350687376e-11
849.3756878439219	1.5415650212067945e-11	1.5415650212067945e-11
849.8754377188594	1.2787202296784732e-11	1.2787202296784732e-11
850.3751875937969	1.0600297689571616e-11	1.0600297689571616e-11
850.8749374687344	8.781918960955046e-12	8.781918960955046e-12
851.3746873436719	7.270924347977051e-12	7.270924347977051e-12
851.8744372186093	6.016150114599089e-12	6.016150114599089e-12
852.3741870935468	4.974810472766393e-12	4.974810472766393e-12
852.8739369684843	4.111149339974213e-12	4.111149339974213e-12
853.3736868434218	3.3953050834566773e-12	3.3953050834566773e-12
853.8734367183592	2.802355266158091e-12	2.802355266158091e-12
854.3731865932966	2.3115134098026012e-12	2.3115134098026012e-12
854.8729364682341	1.905454049962056e-12	1.905454049962056e-12
855.3726863431716	1.5697459839621893e-12	1.5697459839621893e-12
855.8724362181091	1.292376696692038e-12	1.292376696692038e-12
856.3721860930466	1.0633535708390438e-12	1.0633535708390438e-12
856.871935967984	8.743697145203969e-13	8.743697145203969e-13
857.3716858429215	7.185241288146554e-13	7.185241288146554e-13
857.871435717859	5.900875400986219e-13	5.900875400986219e-13
858.3711855927963	4.843065799723832e-13	4.843065799723832e-13
858.870935467734	3.9724014536541115e-13	3.9724014536541115e-13
859.3706853426713	3.256227443109951e-13	3.256227443109951e-13
859.8704352176088	2.667504554622072e-13	2.667504554622072e-13
860.3701850925463	2.1838582440478383e-13	2.1838582440478383e-13
860.8699349674837	1.7867860655653414e-13	1.7867860655653414e-13
861.3696848424213	1.4609976142328985e-13	1.4609976142328985e-13
861.8694347173587	1.193865202454002e-13	1.193865202454002e-13
862.3691845922962	9.749670055851793e-14	9.749670055851793e-14
