	cell_4
664.967983991996	7.847737869699089
665.4677338669335	8.207993669294055
665.967483741871	8.521529324318296
666.4672336168084	9.05803413294406
666.9669834917459	9.055595600966681
667.4667333666833	9.545554319027971
667.9664832416208	9.700437418280975
668.4662331165583	9.797350713460844
668.9659829914957	10.25823465105141
669.4657328664332	10.378484890802596
669.9654827413707	10.980875784385145
670.4652326163082	10.962860845891214
670.9649824912456	11.298909429765983
671.4647323661831	12.39614135269179
671.9644822411205	12.28073667821524
672.464232116058	12.623356015228463
672.9639819909955	13.140834589024154
673.4637318659329	13.213778070514294
673.9634817408704	13.62873791649091
674.4632316158079	14.186481033012619
674.9629814907454	14.50943164584905
675.4627313656829	14.446564523927163
675.9624812406203	15.417608394596474
676.4622311155578	15.367047797164235
676.9619809904952	15.60694920308006
677.4617308654327	16.03593478570697
677.9614807403702	16.573602694052152
678.4612306153076	17.565692024597713
678.9609804902451	17.11327338596723
679.4607303651826	17.90372393608782
679.9604802401201	17.605082847536636
680.4602301150576	18.637267777980664
680.959979989995	19.29910119394392
681.4597298649325	19.34950936501116
681.95947973987	19.622352394538517
682.4592296148074	20.270218435682512
682.9589794897449	20.79894838525389
683.4587293646823	21.17423948741592
683.9584792396198	21.950790746240354
684.4582291145573	21.802933894667365
684.9579789894948	21.94038331914022
685.4577288644322	22.45458017382868
685.9574787393697	22.840793455468205
686.4572286143072	23.26079190020221
686.9569784892446	23.57980720576006
687.4567283641821	23.996228678833862
687.9564782391195	23.792150780700748
688.456228114057	24.885374929970208
688.9559779889945	24.800434486032785
689.455727863932	24.950151475042528
689.9554777388694	25.81513155763404
690.4552276138069	26.332776373033873
690.9549774887444	26.390936047335366
691.4547273636819	26.58812411950528
691.9544772386193	26.547794306753783
692.4542271135567	27.967199345100823
692.9539769884942	27.638324125951293
693.4537268634317	27.290903775915073
693.9534767383692	27.646870800013282
694.4532266133067	28.1442638281562
694.9529764882441	27.87822821923553
695.4527263631816	28.610534557442687
695.9524762381191	28.626112679229085
696.4522261130566	29.323985713480074
696.951975987994	29.425214820955993
697.4517258629314	28.4916735246243
697.9514757378689	29.473942849629445
698.4512256128064	29.120324665057986
698.9509754877439	30.070249556576822
699.4507253626814	29.90716704398736
699.9504752376188	30.128164615959175
700.4502251125563	29.738513841604146
700.9499749874938	30.688482584194983
701.4497248624313	30.815388493530065
701.9494747373687	29.946898865806315
702.4492246123061	30.42275223579068
702.9489744872436	30.14119427325209
703.4487243621811	30.35619960817914
703.9484742371186	29.991604039148783
704.448224112056	30.927554680893497
704.9479739869935	30.06103802148739
705.447723861931	30.235806774402892
705.9474737368685	30.43659028003234
706.447223611806	30.042297665771528
706.9469734867433	30.104351703335233
707.4467233616808	29.936062001070333
707.9464732366183	29.983839985271395
708.4462231115558	29.58145820087786
708.9459729864932	29.70030374001449
709.4457228614307	29.65937982409595
709.9454727363682	29.502090884324506
710.4452226113057	29.491347245635254
710.9449724862432	29.250279908799264
711.4447223611805	29.420161133456496
711.944472236118	28.945729800094135
712.4442221110555	28.84308292809332
712.943971985993	28.519332234856165
713.4437218609305	28.389207334913234
713.9434717358679	27.990326513531993
714.4432216108054	28.34235414607439
714.9429714857429	27.65595582910594
715.4427213606804	27.582312671049685
715.9424712356179	27.716984660009317
716.4422211105552	27.529324717721607
716.9419709854927	27.08447384247064
717.4417208604302	26.39170943895011
717.9414707353677	26.914056594090734
718.4412206103052	26.654019719504166
718.9409704852426	25.938915252774784
719.4407203601801	26.378825465982384
719.9404702351176	25.72150022973998
720.4402201100551	25.3774505966504
720.9399699849926	25.527242944177782
721.4397198599299	25.22829363319701
721.9394697348674	25.126371372207874
722.4392196098049	24.368380547464128
722.9389694847424	25.179387604353273
723.4387193596799	24.241936761737012
723.9384692346173	23.749551358677373
724.4382191095548	24.187799607780814
724.9379689844923	23.688657249081917
725.4377188594298	23.688018542327647
725.9374687343671	23.286895442363914
726.4372186093046	23.17205687760122
726.9369684842421	23.06811140974391
727.4367183591796	22.578185196007798
727.936468234117	22.81719257659082
728.4362181090546	22.287751463675253
728.935967983992	21.986886211201565
729.4357178589295	22.09403788711434
729.935467733867	22.031772281667312
730.4352176088044	21.661181030087565
730.9349674837418	21.307210781126834
731.4347173586793	21.592471706391294
731.9344672336168	20.723591643428186
732.4342171085543	20.792235012656846
732.9339669834917	20.967857268237754
733.4337168584292	20.406931355123863
733.9334667333667	20.68766768900398
734.4332166083042	20.531619793928286
734.9329664832417	20.69130590103272
735.432716358179	20.02564448517175
735.9324662331165	19.995486222760167
736.432216108054	20.17114536663555
736.9319659829915	19.226578716845157
737.431715857929	20.79120133521134
737.9314657328664	19.553569857269743
738.4312156078039	19.450770710879247
738.9309654827414	19.83913245816934
739.4307153576789	19.484365023184594
739.9304652326164	18.8823782593241
740.4302151075537	19.528468155747838
740.9299649824912	19.52539104343754
741.4297148574287	19.066295411612362
741.9294647323662	19.05331965653216
742.4292146073037	19.224035781637696
742.9289644822411	18.74986514846176
743.4287143571786	19.101987954246617
743.9284642321161	18.981839156129098
744.4282141070535	18.674644766945047
744.9279639819911	18.417954687312253
745.4277138569284	18.729637680431757
745.9274637318659	18.499587217977943
746.4272136068034	19.03057792626727
746.9269634817408	18.744253871956712
747.4267133566783	18.909345439199377
747.9264632316158	18.691503205001915
748.4262131065533	18.70897512069073
748.9259629814908	18.376672638555753
749.4257128564282	18.795822271134654
749.9254627313657	19.116911596941463
750.4252126063031	18.476839911998614
750.9249624812406	18.382201223719413
751.4247123561781	18.504908527835873
751.9244622311155	18.401937198088984
752.424212106053	18.331674422147913
752.9239619809905	18.581010097707253
753.423711855928	18.451251476006043
753.9234617308655	18.970611048139055
754.4232116058029	18.54078833517042
754.9229614807404	18.64094872220399
755.4227113556778	18.833611863513372
755.9224612306153	18.463108824314507
756.4222111055528	18.990706912563148
756.9219609804902	18.37717094016593
757.4217108554277	18.332642630776434
757.9214607303652	18.474219473730187
758.4212106053027	18.559371127527832
758.9209604802402	18.18373980294286
759.4207103551776	18.604554698868764
759.920460230115	18.126323531701768
760.4202101050525	19.056178172849283
760.91995997999	18.626630421278307
761.4197098549275	18.471108325045606
761.9194597298649	18.40428377690164
762.4192096048024	18.57482175366537
762.9189594797399	18.636824001391286
763.4187093546773	18.404180318126013
763.9184592296149	18.455529567904776
764.4182091045523	18.68936098665607
764.9179589794898	18.603399052553765
765.4177088544272	19.05556062776817
765.9174587293646	19.129330765331925
766.4172086043021	18.806930012335776
766.9169584792396	18.958311095641562
767.4167083541771	18.429710247360063
767.9164582291146	19.035431741506574
768.416208104052	18.848853073128915
768.9159579789895	19.017111832097264
769.415707853927	19.365344029051823
769.9154577288645	18.214330933945583
770.415207603802	18.990033025407676
770.9149574787393	18.594967786731495
771.4147073536768	19.115098750788782
771.9144572286143	18.555951166491543
772.4142071035518	18.813589081111903
772.9139569784893	19.03504132134426
773.4137068534267	19.17002598351949
773.9134567283642	19.019895327944823
774.4132066033017	18.770816880342068
774.9129564782392	18.85353473383114
775.4127063531766	19.295587559222195
775.912456228114	19.038938815775683
776.4122061030515	18.54550249982562
776.911955977989	19.313506941481716
777.4117058529265	19.194744901639684
777.911455727864	19.341056499340844
778.4112056028014	18.986903218853545
778.9109554777389	19.344895606124773
779.4107053526764	18.78638385284158
779.9104552276139	19.28365581580318
780.4102051025513	18.97319299931442
780.9099549774887	19.329963713571146
781.4097048524262	19.43640402986076
781.9094547273637	18.92066977335608
782.4092046023011	19.132559713622435
782.9089544772387	19.16578499891434
783.4087043521761	19.516879327297406
783.9084542271136	19.378742989771887
784.4082041020511	18.805105860973256
784.9079539769884	19.31320679102595
785.4077038519259	19.404211906708998
785.9074537268634	19.82231767217827
786.4072036018009	18.685656422427094
786.9069534767384	19.032460040025615
787.4067033516758	19.597086131085653
787.9064532266133	18.794012641357387
788.4062031015508	18.843910200149573
788.9059529764883	19.361849500011576
789.4057028514258	19.51499224969152
789.9054527263631	19.011385607649313
790.4052026013006	19.376330718726233
790.9049524762381	19.25147261043315
791.4047023511756	19.673903368247288
791.9044522261131	19.219524079842024
792.4042021010505	19.518572959733323
792.903951975988	18.951911436305117
793.4037018509255	19.168571601501586
793.903451725863	19.19606536482365
794.4032016008005	19.56771715675022
794.9029514757378	19.40065824287488
795.4027013506753	19.00193564163566
795.9024512256128	19.432654539950555
796.4022011005503	19.45979092511179
796.9019509754878	19.195600973189563
797.4017008504252	19.15226803724352
797.9014507253627	19.17190191435585
798.4012006003002	18.722052987927754
798.9009504752377	19.287743178458513
799.4007003501752	19.302157776939637
799.9004502251125	18.972920273198387
800.40020010005	19.45627635982456
800.8999499749875	18.822827570055757
801.3996998499249	19.070606366837627
801.8994497248625	19.095324150827267
802.3991995997999	19.83624330283856
802.8989494747374	18.76275440253885
803.3986993496749	19.414299148343037
803.8984492246122	19.531695697952966
804.3981990995497	19.366545010191544
804.8979489744872	19.612635047599426
805.3976988494247	18.96291513075764
805.8974487243622	18.586167953211323
806.3971985992996	19.507757367375532
806.8969484742371	18.927484608820894
807.3966983491746	19.197991098142644
807.8964482241121	18.95319960341497
808.3961980990496	19.634874918754782
808.895947973987	19.59252995618597
809.3956978489244	19.132393206801748
809.8954477238619	19.636627528182323
810.3951975987994	19.421000011936158
810.8949474737369	19.36383824034767
811.3946973486743	19.446053605926636
811.8944472236118	19.393449412062544
812.3941970985493	19.666630520821247
812.8939469734868	19.605634363240778
813.3936968484243	19.440773985990834
813.8934467233616	19.88339231947041
814.3931965982991	19.436923283622562
814.8929464732366	19.74837252887189
815.3926963481741	19.834063205036088
815.8924462231116	20.199495182141238
816.392196098049	19.656075651277863
816.8919459729865	20.3860026265856
817.391695847924	19.974896922828055
817.8914457228615	19.926495501197675
818.391195597799	19.849316788503486
818.8909454727363	20.297086748830623
819.3906953476738	20.209812948401687
819.8904452226113	19.941781052914457
820.3901950975487	20.016010538857877
820.8899449724863	20.272976737739473
821.3896948474237	20.325767673586345
821.8894447223612	20.94819205476758
822.3891945972987	21.129777777398623
822.8889444722361	21.077044027437964
823.3886943471736	21.02637630035239
823.888444222111	20.89607048145236
824.3881940970485	21.14917937578189
824.887943971986	21.509056604789084
825.3876938469234	21.99598767554789
825.8874437218609	21.745555259498296
826.3871935967984	21.504159430589027
826.8869434717359	21.717540865239258
827.3866933466734	21.680093234610915
827.8864432216108	21.709331333891356
828.3861930965483	22.008020261673856
828.8859429714857	22.240825154094065
829.3856928464232	22.850906814988548
829.8854427213607	22.43241735326329
830.3851925962981	22.93887896330542
830.8849424712356	23.174483837758267
831.3846923461731	22.77765088403187
831.8844422211106	23.342828172481067
832.3841920960481	23.177662424927643
832.8839419709855	22.936338117393092
833.383691845923	23.234812660994244
833.8834417208604	23.2505571967759
834.3831915957979	23.256751152810807
834.8829414707354	23.343469768091406
835.3826913456728	23.516502249448504
835.8824412206103	23.666731566982236
836.3821910955478	23.327001024201397
836.8819409704853	23.638069057645506
837.3816908454228	23.22474617337506
837.8814407203602	23.792160086450863
838.3811905952977	23.925165175076497
838.8809404702351	23.802966119281095
839.3806903451725	23.84663870318821
839.8804402201101	23.936299914874557
840.3801900950475	23.549519217439627
840.879939969985	23.65837771589057
841.3796898449225	23.855779390971424
841.8794397198599	23.966947928218488
842.3791895947974	23.740352175416163
842.8789394697349	24.33502865917103
843.3786893446724	23.481087400706688
843.8784392196098	23.74001501450093
844.3781890945472	23.74435651037753
844.8779389694847	23.24136599644303
845.3776888444222	22.94580784376321
845.8774387193597	22.741348345670744
846.3771885942972	23.043104271361205
846.8769384692346	23.22036837044599
847.3766883441721	22.856669883574103
847.8764382191096	22.710419535899096
848.376188094047	22.424183361673105
848.8759379689845	22.582126699568477
849.3756878439219	21.64592183941658
849.8754377188594	22.2267175108652
850.3751875937969	22.033753499060946
850.8749374687344	21.480987514593064
851.3746873436719	22.410485518659236
851.8744372186093	21.206707482889556
852.3741870935468	21.164660393581116
852.8739369684843	20.992935872771866
853.3736868434218	21.55229013108736
853.8734367183592	20.81983779783343
854.3731865932966	21.15541040626646
854.8729364682341	21.00142691121728
855.3726863431716	20.7755629096719
855.8724362181091	20.180294082069597
856.3721860930466	20.266522905513728
856.871935967984	20.832592738729094
857.3716858429215	19.8270591306215
857.871435717859	19.851719657097533
858.3711855927963	19.942928790104922
858.870935467734	20.128267984129312
859.3706853426713	19.858712331647176
859.8704352176088	19.907239641429314
860.3701850925463	19.269651090962626
860.8699349674837	19.78232075494288
861.3696848424213	19.582487284265415
861.8694347173587	18.850129701280196
862.3691845922962	19.710992656396087
862.8689344672337	19.861006057674714
863.368684342171	18.87066917511532
863.8684342171086	19.049503576837328
864.368184092046	19.387120275746152
864.8679339669835	18.46202778414346
865.367683841921	18.251259781687274
865.8674337168584	18.40414781829403
866.367183591796	18.57119663069998
866.8669334667334	18.51881447111751
867.3666833416709	18.828395441449448
867.8664332166084	18.683276465031977
868.3661830915457	18.18796186371097
868.8659329664832	18.693478569183565
869.3656828414207	19.0492440051545
869.8654327163582	18.812033297542737
870.3651825912957	18.718158134362852
870.8649324662331	18.396671567952502
871.3646823411706	18.657258629245938
871.8644322161081	18.045518325697486
872.3641820910454	18.53537294548033
872.863931965983	18.26001391174885
873.3636818409204	18.6028824552693
873.8634317158579	18.382036598689425
874.3631815907954	17.894995670099515
874.8629314657328	18.241095474518733
875.3626813406704	18.54982738337455
875.8624312156078	17.828098271688496
876.3621810905453	17.982402020303276
876.8619309654828	17.90351463077929
877.3616808404201	17.670026164804025
877.8614307153578	18.392273323430334
878.3611805902951	18.482877602212447
878.8609304652326	18.31573720600163
879.3606803401701	18.135053204995568
879.8604302151075	18.03359834189272
880.3601800900451	18.10827477840213
880.8599299649825	17.80453716990242
881.35967983992	18.279957566686658
881.8594297148575	18.313477668403845
882.3591795897948	18.267817602569416
882.8589294647325	17.81716815423728
883.3586793396698	17.988522998561084
883.8584292146073	17.90394729835111
884.3581790895448	18.47904646568006
884.8579289644822	17.985271794054704
885.3576788394198	17.3557125191029
885.8574287143572	18.02892540803064
886.3571785892947	18.463151150616227
886.8569284642322	18.0931690635981
887.3566783391695	18.140643894741242
887.856428214107	17.87683266541464
888.3561780890445	17.26383547528347
888.855927963982	17.301430675315586
889.3556778389195	17.45999166599884
889.8554277138569	17.785002048552705
890.3551775887944	17.905330482270223
890.8549274637319	18.008434544691763
891.3546773386693	17.68874929339446
891.8544272136069	18.067236295843887
892.3541770885442	17.685495835570656
892.8539269634817	17.54732673344902
893.3536768384192	18.00340773564342
893.8534267133566	17.462810440036193
894.3531765882942	16.90763303805713
894.8529264632316	17.39757091502133
895.3526763381691	17.732989213259064
895.8524262131066	16.769854692122024
896.352176088044	17.57591594736221
896.8519259629816	17.572561785291214
897.351675837919	17.233365442711985
897.8514257128564	17.205646051377535
898.3511755877939	17.500734670991275
898.8509254627313	17.464400544285663
899.3506753376689	17.99554460524593
899.8504252126063	17.719047557364195
900.3501750875438	17.12133282864002
900.8499249624813	17.328176240709993
901.3496748374187	17.785078022215664
901.8494247123563	18.131274501179146
902.3491745872936	17.667359722667225
902.8489244622311	17.633535143715488
903.3486743371686	18.087442483663676
903.848424212106	17.51129546974838
904.3481740870436	17.414232716718846
904.847923961981	17.07184181295398
905.3476738369185	17.33075410542058
905.847423711856	18.12710632316959
906.3471735867934	17.03579720545425
906.8469234617309	17.454500765452593
907.3466733366683	17.017468693993862
907.8464232116058	17.467337561867254
908.3461730865433	17.683926157207658
908.8459229614807	17.33338952091142
909.3456728364182	17.614462968197582
909.8454227113557	17.60051677964906
910.3451725862931	17.507315948395874
910.8449224612307	17.87707909318311
911.3446723361681	17.584916635790616
911.8444222111056	17.248917970571966
912.344172086043	17.125396780075693
912.8439219609804	17.06540796665483
913.343671835918	17.45125773761485
913.8434217108554	17.201047270182592
914.3431715857929	18.10677985473417
914.8429214607304	17.83086484201122
915.3426713356678	17.204149119059448
915.8424212106054	17.160462968289384
916.3421710855428	17.757322712985456
916.8419209604803	16.676758014387758
917.3416708354177	17.09828990859303
917.8414207103551	17.511536342845613
918.3411705852927	16.945878395529377
918.8409204602301	17.07038956817661
919.3406703351676	17.10285668806057
919.8404202101051	17.40213822359312
920.3401700850425	17.24190301687319
920.8399199599801	17.319199849689443
921.3396698349175	17.376404146142708
921.839419709855	17.20751072185473
922.3391695847924	17.534033108241015
922.8389194597298	16.986303104453516
923.3386693346674	16.78025571012245
923.8384192096048	16.68629647257217
924.3381690845423	16.743685653816954
924.8379189594798	17.078038315702596
925.3376688344172	17.568202480924676
925.8374187093547	17.330448472075503
926.3371685842922	17.12088804196852
926.8369184592297	17.005224785499184
927.3366683341671	17.196954765152764
927.8364182091045	17.26790189087824
928.336168084042	17.257024995478634
928.8359179589795	17.038739185049778
929.3356678339169	17.3723160792473
929.8354177088545	17.871564403711744
930.3351675837919	16.97039992689766
930.8349174587294	17.612117793005947
931.3346673336669	17.114713557562776
931.8344172086042	17.878263467918615
932.3341670835418	17.676829011855276
932.8339169584792	17.35863838343703
933.3336668334167	18.103373909224942
933.8334167083542	18.712717822469383
934.3331665832916	18.29992949113231
934.8329164582292	18.720867267840127
935.3326663331666	18.461065346540785
935.8324162081041	17.95030807330529
936.3321660830416	18.864387527813143
936.8319159579789	18.715653831204566
937.3316658329165	18.53023703834249
937.8314157078539	19.335402428968916
938.3311655827914	19.319939354468907
938.8309154577289	19.212454551263676
939.3306653326663	19.76832907468915
939.8304152076039	19.385074835224913
940.3301650825413	19.978749010245398
940.8299149574788	19.642076500198026
941.3296648324163	20.221572793382077
941.8294147073536	19.86618673671903
942.3291645822912	20.775201857284426
942.8289144572286	20.53292550898808
943.3286643321661	21.00997708848666
943.8284142071036	20.451299692580736
944.328164082041	20.66671674482172
944.8279139569785	21.16573547156458
945.327663831916	20.186994765994022
945.8274137068535	20.777582500366243
946.327163581791	21.4856178464227
946.8269134567283	21.38313358453395
947.3266633316658	21.59447878713352
947.8264132066033	21.25396945661052
948.3261630815407	21.55051856748158
948.8259129564783	21.184509193442796
949.3256628314157	21.002379115978076
949.8254127063532	20.903323034224478
950.3251625812907	21.231553332144653
950.824912456228	21.205212957043734
951.3246623311657	21.141543096423085
951.824412206103	20.214006544505036
952.3241620810405	20.615477819023
952.823911955978	20.980173269515305
953.3236618309154	21.139920649052527
953.823411705853	20.783509934976998
954.3231615807904	20.587490144815703
954.8229114557279	20.042170572609947
955.3226613306654	21.21677368002818
955.8224112056027	20.147822545271914
956.3221610805404	20.844027224448414
956.8219109554777	20.661914891941304
957.3216608304152	20.125285018379685
957.8214107053527	19.71627522357052
958.3211605802901	19.76908907015523
958.8209104552277	19.222146182421287
959.3206603301651	19.483018825650724
959.8204102051026	19.24134947977316
960.3201600800401	19.235428586151194
960.8199099549774	19.19680539323727
961.319659829915	19.26853486705794
961.8194097048524	18.471035422494992
962.3191595797899	18.741846985904086
962.8189094547274	18.035646275252624
963.3186593296648	17.852618920560513
963.8184092046023	17.787389298550668
964.3181590795398	17.53440621751899
964.8179089544773	17.983975572114534
965.3176588294148	17.83276297566688
965.8174087043521	17.808601999596885
966.3171585792896	17.295837668354597
966.8169084542271	17.26779231756627
967.3166583291645	16.899614685673708
967.8164082041021	16.621176948181017
968.3161580790395	16.999556478762656
968.815907953977	16.850584877180143
969.3156578289145	16.348172385702263
969.8154077038519	16.77158369385303
970.3151575787895	15.994582722483395
970.8149074537268	16.38982083336144
971.3146573286643	16.186034530041898
971.8144072036018	16.15302800337466
972.3141570785392	15.928418687751883
972.8139069534768	16.485710760438412
973.3136568284142	16.32102782501234
973.8134067033517	16.462257063605257
974.3131565782892	16.107031448318153
974.8129064532266	15.64376679925807
975.3126563281642	15.889451371852456
975.8124062031015	15.620389554499209
976.312156078039	16.091396846091033
976.8119059529765	16.3014431581219
977.3116558279139	16.02627594728111
977.8114057028515	15.742685832003469
978.3111555777889	15.81209189685188
978.8109054527264	15.990853444368467
979.3106553276639	15.508591530831191
979.8104052026013	16.00682598921301
980.3101550775389	16.048461107916264
980.8099049524762	15.860012468082964
981.3096548274137	15.94077011797304
981.8094047023512	16.16878488436588
982.3091545772886	15.932094092753866
982.8089044522261	16.002230904580557
983.3086543271636	16.563516677346193
983.8084042021011	16.48855767778819
984.3081540770386	17.02848730758013
984.807903951976	16.34355327459933
985.3076538269135	16.232751849745487
985.807403701851	17.18803316517835
986.3071535767883	17.344379658780383
986.8069034517259	16.999585756854625
987.3066533266633	16.956701007127975
987.8064032016008	17.5711185890434
988.3061530765383	17.259038605632313
988.8059029514757	17.8921071348403
989.3056528264133	17.55980680742215
989.8054027013507	18.371830228169426
990.3051525762882	18.04354900279301
990.8049024512256	18.851214207251243
991.304652326163	19.62468394305953
991.8044022011006	19.339346468893712
992.304152076038	19.90116150615717
992.8039019509755	19.727225884122205
993.303651825913	19.898088397667287
993.8034017008504	19.95663692189386
994.303151575788	20.950287684179436
994.8029014507254	20.84249034257283
995.3026513256629	21.555488515545076
995.8024012006003	20.90899739018995
996.3021510755377	21.37232222918972
996.8019009504753	21.620318373952486
997.3016508254127	22.156348713288825
997.8014007003502	22.392555094685143
998.3011505752877	21.74037114372186
998.8009004502251	21.6584510768142
999.3006503251627	21.514781952438465
999.8004002001001	22.44696493558147
1000.3001500750375	22.002688720925246
1000.799899949975	21.79014143142561
1001.2996498249124	21.897958109435233
1001.7993996998499	21.048491731841818
1002.2991495747874	21.175675655360944
1002.7988994497249	21.827272924629067
1003.2986493246624	21.4962684545808
1003.7983991995998	21.232591204280908
1004.2981490745373	20.67827081539167
1004.7978989494748	20.929370838791947
1005.2976488244121	21.046314808183535
1005.7973986993497	19.892815082851982
1006.2971485742871	20.002014577381328
1006.7968984492246	19.596841628714337
1007.2966483241621	19.56010273105259
1007.7963981990995	19.177467487507432
1008.2961480740371	18.849711814180154
1008.7958979489745	18.350937808756363
1009.295647823912	18.335686044538708
1009.7953976988495	17.885798931323173
1010.2951475737868	17.762311105412724
1010.7948974487244	17.531124522285026
1011.2946473236618	17.499411669949453
1011.7943971985993	16.891361903035545
1012.2941470735368	16.742753190490795
1012.7938969484742	16.94648720569389
1013.2936468234118	16.356337678216196
1013.7933966983492	16.152259297502383
1014.2931465732867	16.311310567352223
1014.7928964482242	15.967086325451623
1015.2926463231615	15.75793921880939
1015.7923961980991	15.653510789918712
1016.2921460730365	15.083892669167499
1016.791895947974	15.473201527190746
1017.2916458229115	15.62208780496988
1017.7913956978489	15.297821334975646
1018.2911455727865	14.56497172533575
1018.7908954477239	15.033832154851337
1019.2906453226614	14.601678575491178
1019.7903951975989	14.736912923521192
1020.2901450725362	14.78205822029398
1020.7898949474737	14.329691755755809
1021.2896448224112	15.037711149666825
1021.7893946973487	14.570669749023702
1022.2891445722862	14.78766890056169
1022.7888944472236	14.70277471429063
1023.2886443221611	14.88127812574233
1023.7883941970986	14.804287200381028
1024.288144072036	13.975864805248188
1024.7878939469736	14.404544298551412
1025.287643821911	13.726595534340532
1025.7873936968485	14.210057159328139
1026.287143571786	14.537006832412208
1026.7868934467233	14.576464018660973
1027.286643321661	14.669637958765636
1027.7863931965983	14.151331184423219
1028.2861430715357	14.342747939565873
1028.7858929464733	14.258755243219424
1029.2856428214106	14.592951464187237
1029.7853926963483	14.673038455427205
1030.2851425712856	14.072928647226387
1030.7848924462232	15.300094505963973
1031.2846423211606	14.148230542541887
1031.784392196098	14.023995200643983
1032.2841420710356	14.298777198359815
1032.783891945973	14.331461408841811
1033.2836418209104	14.252957393013531
1033.783391695848	13.879410785708604
1034.2831415707853	14.501549991608782
1034.782891445723	14.061295154455104
